0.294508,-1.174101,0.840548,0.081874,-0.023259,0.826179,0.556941,-0.284757,-0.171734,-0.027417,1.055096,-0.364963,0.200681,0.119179,-0.025369,-0.137932,0.507723,-0.466096,-0.173797,-0.066217,0.059969,0.468000,-0.152968,-0.027075,0.050408,1.252418,-0.000373,0.088860,0.053587,-0.124262,-0.096658,-0.485754,1.077783,-0.011211,0.096224,0.067560
0.294430,-1.172684,0.841295,0.078272,-0.023630,0.830278,0.551321,-0.323455,-0.173973,-0.043328,1.072648,-0.357377,0.205466,0.110924,-0.019965,-0.144259,0.520561,-0.464741,-0.177468,-0.071063,0.065839,0.468000,-0.151326,-0.028308,0.050297,1.256564,-0.000833,0.088870,0.053187,-0.125618,-0.098347,-0.487225,1.077729,-0.011102,0.094577,0.069033
0.294402,-1.171566,0.842398,0.073498,-0.024187,0.834634,0.545343,-0.362434,-0.174709,-0.059977,1.084707,-0.349466,0.210279,0.101646,-0.012261,-0.150279,0.531497,-0.470887,-0.181405,-0.076550,0.073430,0.468000,-0.150345,-0.030417,0.050153,1.260776,-0.001296,0.088903,0.052774,-0.127971,-0.099277,-0.488053,1.076961,-0.010949,0.092761,0.070680
0.294474,-1.171043,0.844214,0.066384,-0.025118,0.839527,0.538662,-0.401975,-0.172440,-0.078101,1.085782,-0.340904,0.215150,0.090320,0.000042,-0.155684,0.538630,-0.492035,-0.185871,-0.083315,0.084463,0.468000,-0.150683,-0.034280,0.049942,1.265119,-0.001767,0.088981,0.052336,-0.132315,-0.098688,-0.487595,1.074763,-0.010707,0.090607,0.072676
0.294027,-1.169796,0.844160,0.059030,-0.025948,0.843545,0.533174,-0.433218,-0.167886,-0.095931,1.072655,-0.336871,0.220122,0.080305,0.012595,-0.158804,0.542343,-0.507512,-0.189942,-0.090282,0.093606,0.468000,-0.150456,-0.037711,0.050087,1.269890,-0.002193,0.089205,0.052073,-0.135994,-0.099455,-0.486588,1.071171,-0.010439,0.088206,0.074746
0.293320,-1.168185,0.843172,0.051554,-0.026726,0.847093,0.528262,-0.460312,-0.162190,-0.113614,1.052427,-0.335104,0.225145,0.070946,0.025274,-0.160781,0.544347,-0.520154,-0.193816,-0.097349,0.101803,0.468000,-0.149947,-0.040924,0.050409,1.274876,-0.002597,0.089502,0.051897,-0.139342,-0.100900,-0.485307,1.066882,-0.010157,0.085680,0.076853
0.291994,-1.165365,0.841010,0.044969,-0.029335,0.848926,0.525778,-0.478294,-0.154315,-0.132686,1.018260,-0.311938,0.228546,0.067724,0.040225,-0.162504,0.543364,-0.529406,-0.198052,-0.100681,0.108582,0.468000,-0.146062,-0.040888,0.051641,1.279466,-0.002887,0.089678,0.052197,-0.141216,-0.100862,-0.482383,1.062238,-0.009780,0.083324,0.079317
0.290599,-1.162572,0.839774,0.038756,-0.031038,0.850744,0.523229,-0.496603,-0.147744,-0.150851,0.983719,-0.293795,0.231769,0.064525,0.052780,-0.163912,0.541389,-0.537121,-0.202408,-0.103698,0.114013,0.468000,-0.143180,-0.041058,0.052888,1.283647,-0.003177,0.089720,0.052499,-0.143260,-0.101307,-0.479409,1.057414,-0.009409,0.080998,0.081743
0.289069,-1.159836,0.840389,0.033289,-0.030932,0.852597,0.520589,-0.515568,-0.143781,-0.167201,0.948433,-0.285696,0.234636,0.061371,0.060544,-0.164691,0.537429,-0.541765,-0.207004,-0.106088,0.116747,0.468000,-0.142303,-0.041639,0.054165,1.287011,-0.003469,0.089495,0.052804,-0.145643,-0.102715,-0.476334,1.052233,-0.009047,0.078730,0.084094
0.287115,-1.157281,0.839546,0.027826,-0.029909,0.853948,0.518752,-0.532255,-0.142235,-0.182129,0.909230,-0.277773,0.235602,0.059241,0.065948,-0.164574,0.528430,-0.545963,-0.211328,-0.107643,0.116894,0.468000,-0.142649,-0.041422,0.055487,1.290816,-0.003771,0.089432,0.053036,-0.148995,-0.105113,-0.472194,1.047050,-0.008626,0.076618,0.086710
0.284948,-1.154817,0.837973,0.022365,-0.028427,0.855035,0.517307,-0.547803,-0.141899,-0.196346,0.868069,-0.269938,0.235618,0.057623,0.070171,-0.164010,0.516910,-0.549938,-0.215517,-0.108780,0.115748,0.468000,-0.143606,-0.040807,0.056830,1.294842,-0.004079,0.089450,0.053230,-0.152832,-0.108007,-0.467522,1.041866,-0.008176,0.074583,0.089458
0.281681,-1.152770,0.837948,0.016214,-0.025014,0.855571,0.516826,-0.572318,-0.148871,-0.208622,0.836992,-0.252233,0.235611,0.051181,0.069047,-0.162514,0.507583,-0.552380,-0.219788,-0.108642,0.119485,0.468000,-0.147496,-0.044238,0.057539,1.297735,-0.004483,0.089112,0.053044,-0.155008,-0.111810,-0.464168,1.042868,-0.007789,0.074713,0.091743
0.278322,-1.150323,0.837781,0.009892,-0.022294,0.856203,0.516064,-0.593149,-0.154638,-0.220866,0.806830,-0.232882,0.235609,0.045502,0.069575,-0.161726,0.499097,-0.554384,-0.223948,-0.108598,0.121674,0.468000,-0.150869,-0.046897,0.058402,1.300312,-0.004872,0.088692,0.052921,-0.157257,-0.115669,-0.460806,1.042857,-0.007411,0.074522,0.093966
0.274780,-1.147076,0.837331,0.003229,-0.020961,0.857069,0.514764,-0.606611,-0.157998,-0.233044,0.778498,-0.210243,0.235615,0.041348,0.073408,-0.162354,0.492294,-0.555512,-0.227887,-0.108744,0.120765,0.468000,-0.153208,-0.048012,0.059573,1.302257,-0.005232,0.088110,0.052924,-0.159651,-0.119642,-0.457429,1.040821,-0.007050,0.073691,0.096065
0.271295,-1.143782,0.837311,-0.003730,-0.019073,0.858286,0.512803,-0.613234,-0.159611,-0.241454,0.759370,-0.186542,0.235615,0.036930,0.076804,-0.163512,0.484546,-0.555559,-0.231719,-0.109692,0.118646,0.468000,-0.155971,-0.047737,0.060924,1.303237,-0.005575,0.087279,0.052998,-0.161742,-0.122982,-0.453921,1.037944,-0.006699,0.072660,0.098076
